time,hs_activations,rapl_delta
1046.729204948,823721,1148739
1046.857000084,824741,1148984
1046.984795299,823891,1139951
1047.112591293,824600,1149106
1047.240386554,824009,1148862
1047.368182521,823300,1148861
1047.495977532,823891,1149351
1047.623772407,824600,1139828
1047.751567694,824009,1148740
1047.879363404,823300,1148984
1048.007158066,822450,1148740
1048.134957097,821429,1148983
1048.262749579,822280,1139890
1048.390544166,821571,1149045
1048.51834033,820720,1148862
1048.646135781,821429,1139645
1048.773930278,822280,1148557
1048.901727329,821571,1148923
1049.029521244,820720,1148739
1049.157316502,821429,1148801
1049.285112121,820838,1139707
1049.412907011,820130,1148801
1049.540704088,819279,1148800
1049.668499075,819988,1148435
1049.796293532,819397,1139584
1049.924089894,819889,1148374
1050.051884215,819479,1148618
1050.179679402,819821,1148739
1050.307477209,819536,1148679
1050.435270323,819194,1139279
1050.563066715,819479,1143125
1050.690865802,819242,1008115
1050.818656761,818957,980405
1050.946452899,818615,980466
1051.07424787,818205,980161
1051.202043101,817713,972166
1051.329838444,817122,980222
1051.457632968,816413,979856
1051.585428573,815563,972104
1051.713224251,814542,979856
1051.841019062,813317,979795
1051.968814752,811847,971677
1052.096610298,810084,979673
1052.224404927,807967,979429
1052.352201336,805427,971311
1052.479996199,802380,971006
1052.6077919,798722,978452
1052.735587366,794334,969785
1052.863382411,789067,969785
1052.991177299,782748,969053
1053.118973553,775164,968381
1053.24676808,766063,968015
1053.374564061,755143,958921
1053.502359015,742038,957761
1053.630154452,726313,956235
1053.757950334,707442,954832
1053.885745135,684797,944761
1053.970946977,657623,642088
1054.056140411,625015,631468
1054.141337278,585885,620299
1054.226533208,538928,615965
1054.311729295,482581,595213
1054.396925896,414964,581420
1054.482123229,471311,691648
1054.567320662,424355,595641
1054.652517254,463485,677000
1054.737714434,430877,610411
1054.822911202,458051,669981
1054.908107984,435406,617797
1054.993304992,408232,615415
1055.078502406,430877,659484
1055.163697833,412006,622862
1055.248894853,427732,652281
1055.334092578,446602,661741
1055.419289691,430877,624633
1055.504486633,443981,654173
1055.589683564,459707,655394
1055.674880322,446602,625852
1055.760077196,430877,632262
1055.845274038,443981,653929
1055.93047144,433061,624266
1056.01566861,442161,654356
1056.100864935,434578,631896
1056.186061083,425477,631101
1056.271258079,433061,645873
1056.356455522,442161,646727
1056.441652843,434578,639585
1056.526849372,425477,630980
1056.612046476,433061,645690
1056.69724313,426741,630613
1056.782440365,432008,645995
1056.867637153,438327,646482
1056.952833462,433061,639342
1057.038030142,437450,646544
1057.123227074,433792,631224
1057.208424068,436840,646482
1057.293622125,440497,639098
1057.378818762,437450,639525
1057.464015201,433792,639219
1057.549212978,429404,638792
1057.634411757,433061,638121
1057.719606772,430013,638854
1057.804803697,426356,638731
1057.88999905,429404,638060
1057.975197112,433061,646177
1058.06039311,437450,646361
1058.145590534,442716,646971
1058.230787369,438327,631956
1058.315984327,433061,639220
1058.401181845,437450,646666
1058.486378722,433792,631407
1058.57157595,429404,638853
1058.656772188,433061,646117
1058.74196813,437450,638853
1058.827166577,433792,639098
1058.912362248,436840,646421
1058.997559679,434300,639159
1059.082756135,436417,638914
1059.167953666,438957,646910
1059.253150853,436840,639403
1059.338347374,434300,631346
1059.423544827,436417,646605
1059.508741539,434653,639280
1059.593938391,436123,638793
1059.679135651,437887,647032
1059.764331443,436417,639097
1059.849528198,434653,639037
1059.93472582,436123,638914
1060.019922143,434898,639158
1060.105119737,433428,639159
1060.190316209,434653,638792
1060.275513195,433632,646788
1060.36071095,432408,638853
1060.445907845,430938,638854
1060.531104756,429174,638426
1060.616301448,430644,647825
1060.701502556,432408,743834
1060.786695273,434524,761167
1060.871892507,437064,752196
1060.957089095,440112,751951
1061.042285418,443769,761717
1061.127482619,448158,762144
1061.212679896,453424,762632
1061.297876449,459744,763243
1061.383073283,467327,763426
1061.468270097,476428,764341
1061.553469094,487348,765013
1061.638664822,500453,775205
1061.723860159,516179,785887
1061.809057365,535049,778501
1061.894254036,557694,789366
1061.97945174,584868,791197
1062.064649056,617476,803342
1062.149845447,656607,815489
1062.235042604,703563,828123
1062.320239165,759910,842283
1062.448034332,827527,1207333
1062.575829571,771180,1085141
1062.703625578,818136,1199033
1062.831420513,874484,1203549
1062.95921491,827527,1098996
1063.087011877,771180,1094297
1063.214806767,818136,1190304
1063.342603812,779006,1102903
1063.470397608,811614,1181760
1063.598191959,850745,1184750
1063.725988361,818136,1114621
1063.85378346,779006,1102658
1063.981578985,811614,1181333
1064.109374233,850745,1184384
1064.237170564,818136,1114865
1064.364965559,779006,1102598
1064.492760535,811614,1181393
1064.620555829,850745,1184323
1064.748351458,818136,1114743
1064.876146279,845310,1185361
1065.003941304,822665,1114316
1065.131737528,795491,1121457
1065.259532574,818136,1174008
1065.387328695,845310,1176206
1065.515123599,822665,1123532
1065.642918964,795491,1112424
1065.770714393,818136,1174008
1065.898510817,845310,1176023
1066.02630439,822665,1123471
1066.154099948,795491,1121335
1066.281895397,818136,1164853
1066.409690215,845310,1175839
1066.537486379,822665,1123594
1066.665281708,841536,1167050
1066.793077038,825810,1132443
1066.92087251,838915,1158261
1067.048666998,827994,1141477
1067.176462332,814890,1131162
1067.304257983,825810,1157406
1067.432053357,816710,1139951
1067.55984947,824293,1157529
1067.687644411,817974,1139828
1067.815439423,823240,1148496
1067.943235507,829560,1158139
1068.071030492,824293,1140622
1068.198825297,817974,1139951
1068.32662149,823240,1158017
1068.454416777,818851,1130551
1068.582212954,822509,1157407
1068.710009159,819461,1139645
1068.837802378,815804,1148557
1068.965598193,818851,1148557
1069.09339361,822509,1148678
1069.221188258,826897,1148984
1069.34898451,823240,1149472
1069.476779118,818851,1139707
1069.604575234,822509,1148618
1069.732370749,819461,1139706
1069.860165495,815804,1148557
1069.987960425,818851,1148068
1070.115756444,822509,1148679
1070.243551473,826897,1158017
1070.371347744,823240,1140195
1070.499142576,826288,1149167
1070.626940288,823748,1149167
1070.754733306,820700,1139645
1070.882528461,823240,1148801
1071.010323214,826288,1148801
1071.138119538,823748,1148984
1071.265914461,820700,1140134
1071.393710181,823240,1148495
1071.521505712,826288,1158017
1071.649300544,823748,1140256
1071.777095998,820700,1139890
1071.904891444,823240,1158078
1072.032686485,821124,1139767
1072.160482609,822887,1148801
1072.288277643,821418,1149167
1072.416072794,819654,1139707
1072.543868852,817537,1148739
1072.671664614,814998,1148313
1072.799459666,817114,1139340
1072.927254711,819654,1148252
1073.05504952,822702,1157773
1073.18284499,820162,1139645
1073.310640478,817114,1139524
1073.438435169,819654,1157467
1073.566232657,822702,1148740
1073.694026563,820162,1139890
1073.821822412,822278,1148556
1073.949617444,824818,1149045
1074.07741259,822702,1149167
1074.205207111,824465,1149045
1074.333003829,822996,1149289
1074.460799047,821232,1139646
1074.588595829,819115,1148556
1074.716389351,820879,1139097
1074.844184868,822996,1157834
1074.971980302,821232,1139645
1075.099775337,822702,1149045
1075.227570588,824465,1148679
1075.35536689,822996,1149350
1075.483161431,821232,1149228
1075.610958867,822702,1148739
1075.738752482,821477,1139646
1075.866547674,820007,1148740
1075.994343583,821232,1148617
1076.122138832,822702,1148923
1076.249933855,821477,1139646
1076.377729526,822497,1148495
1076.5055245,821647,1148862
1076.633319636,822356,1148923
1076.761115626,821765,1148984
1076.888910766,822257,1139645
1077.016707487,821847,1148862
1077.144501971,822189,1148801
1077.27229677,821904,1139401
1077.400091462,822141,1157834
1077.527887654,822426,1139646
1077.655682701,822189,1149106
1077.78347893,821904,1148862
1077.91127389,822141,1148861
1078.039068713,822426,1148740
1078.166863475,822768,1139707
1078.294659206,822483,1149106
1078.422454785,822141,1148617
1078.550250867,822426,1148557
1078.678045876,822189,1149045
1078.805841426,821904,1139401
1078.933636489,821562,1148984
1079.061431589,821152,1148557
1079.189227323,821494,1148923
1079.317022922,821209,1148922
1079.444817292,820867,1139768
1079.572613595,820457,1148679
1079.70040852,820799,1148800
1079.828203386,821209,1148496
1079.955999096,820867,1139585
1080.083794314,820457,1148922
1080.211590622,820799,1148557
1080.33938527,821209,1148740
1080.467180033,821701,1148556
1080.594976586,822292,1139707
1080.722771361,821800,1148801
1080.850566727,822210,1148984
1080.978362259,821868,1148983
1081.106157132,821458,1148862
1081.233952577,821800,1139829
1081.361748228,821515,1148801
1081.489543634,821173,1148617
1081.617340572,821458,1149106
1081.745134868,821221,1148923
1081.872929389,821418,1139768
1082.000724394,821656,1148800
1082.128520541,821458,1149106
1082.256315445,821221,1149045
1082.384111515,820936,1148862
1082.511907599,820594,1139951
1082.639701455,820184,1148801
1082.767497478,819691,1148556
1082.895292364,820102,1149045
1083.023088446,820594,1139585
1083.150883382,820184,1148678
1083.278678587,820525,1148557
1083.406473544,820241,1148984
1083.534269408,819899,1148801
1083.662064311,820184,1139645
1083.789860745,819946,1148679
1083.917655436,820144,1148862
1084.045451991,819979,1148861
1084.173246332,820117,1139341
1084.301041472,820002,1148739
1084.428837123,819865,1148679
1084.556632947,819979,1148679
1084.684427543,819884,1148801
1084.812223044,819963,1148617
1084.940018895,820059,1139402
1085.06781334,820173,1148495
1085.195609116,820078,1148923
1085.32340458,819963,1148618
1085.451199558,820059,1148434
1085.578996203,820173,1139707
1085.706790414,820311,1148434
1085.834585557,820475,1148862
1085.962381486,820338,1139768
1086.090176201,820453,1148434
1086.217971874,820590,1148557
1086.345767492,820755,1148374
1086.473562493,820953,1148617
1086.601358656,821190,1148496
1086.729153801,821475,1148923
1086.856948749,821817,1148984
1086.984744266,821532,1139828
1087.112539409,821190,1149045
1087.24033489,820780,1149045
1087.368130766,820288,1148923
1087.495925168,819697,1139828
1087.623720347,820189,1148679
1087.751516232,820780,1148618
1087.879311684,821489,1148862
1088.007106364,822339,1148861
1088.134902551,821630,1139707
1088.262697946,822221,1148679
1088.390494411,821729,1148678
1088.518288763,822139,1148801
1088.646085236,821797,1149289
1088.773879212,821387,1139829
1088.90167421,820895,1149045
1089.029469809,820304,1139645
1089.157265404,820796,1148374
1089.285062084,821387,1157834
1089.412855307,820895,1139706
1089.540651382,821305,1148618
1089.668447037,820963,1148984
1089.796242239,820553,1139767
1089.92403718,820061,1148557
1090.051832479,819470,1148496
1090.179628346,819962,1148861
1090.3074233,819552,1148557
1090.435218814,819060,1139340
1090.563014269,819470,1148435
1090.690814641,819962,1034421
1090.818606666,819552,980405
1090.946400775,819060,980345
1091.074195846,818469,972226
1091.201991778,817760,980161
1091.329787087,816910,980344
1091.457581474,815889,979795
1091.585377744,814664,971921
1091.713173272,813195,979551
1091.840967107,811431,971616
1091.96876418,809314,979551
1092.096558409,806775,971677
1092.224353291,803727,978880
1092.352148932,800070,970761
1092.479944632,795681,970335
1092.607740867,790414,969663
1092.735535877,784095,976926
1092.863329941,776511,968809
1092.991126788,767411,960019
1093.118921591,756490,967222
1093.246716504,743385,957883
1093.374512999,727660,956541
1093.502306957,708789,946652
1093.630103725,686144,944883
1093.71529939,658971,642577
1093.800496206,626362,631529
1093.885693161,587232,627867
1093.970891099,540276,608214
1094.05608716,483928,595213
1094.141284682,416311,581786
1094.22648156,472659,691709
1094.311678238,425702,603942
1094.396875601,464833,677061
1094.482071329,432224,610899
1094.567268409,459398,662291
1094.652465564,436753,626036
1094.737662451,409579,615538
1094.822859453,432224,659727
1094.908056753,413353,622984
1094.993253331,429079,652281
1095.078450377,447950,653929
1095.163647457,432224,624572
1095.248844879,413353,623106
1095.334041154,429079,652220
1095.419237817,415974,630430
1095.504434223,426895,652831
1095.589631395,439999,645933
1095.674828088,429079,631590
1095.760025251,438179,653868
1095.845222315,449100,647216
1095.930419626,439999,632749
1096.015616073,429079,631713
1096.10081369,438179,646299
1096.186010296,430596,639220
1096.271207584,421495,630613
1096.356403928,429079,645384
1096.441600432,422759,630614
1096.526797668,428026,645445
1096.61199475,434345,645812
1096.697191773,429079,639036
1096.782388487,433468,638121
1096.867585581,438734,646544
1096.95278215,434345,639463
1097.037979138,429079,630980
1097.123176521,433468,646300
1097.208373194,429810,638914
1097.293568722,432858,638182
1097.378767134,436515,646422
1097.463963231,433468,639158
1097.54916145,429810,638732
1097.634358019,432858,638365
1097.719554708,430318,638792
1097.804751261,432435,646239
1097.889947984,434975,638670
1097.975145697,432858,638853
1098.060343204,434622,638731
1098.145538227,436738,646422
1098.230736754,434975,639159
1098.315932544,432858,639036
1098.401129448,434622,638792
1098.486326341,433152,639037
1098.571523849,434377,646483
1098.656720389,435847,638853
1098.741917927,434622,638975
1098.827114836,433152,638854
1098.91231117,434377,638731
1098.997508101,433356,646849
1099.082705095,432131,630919
1099.167901161,430662,646605
1099.253098225,428898,630552
1099.338295319,430368,646178
1099.423492432,432131,638670
1099.508689685,430662,638670
1099.593885992,428898,638487
1099.679083524,430368,645873
1099.764280527,432131,638548
1099.849477182,434248,638670
1099.934674566,436788,646727
